Date,Open,High,Low,Close,Adj Close,Volume
2017-07-12,210.910004,212.779999,210.270004,211.300003,200.521240,1447900
2017-07-13,211.199997,212.000000,210.179993,211.089996,200.321960,1138800
2017-07-14,211.520004,212.240005,210.630005,211.770004,200.967300,1062000
2017-07-17,212.199997,212.199997,210.589996,211.679993,200.881851,1311300
2017-07-18,210.679993,211.520004,210.300003,211.309998,200.530746,1562600
2017-07-19,211.509995,212.110001,211.169998,212.100006,201.280441,825300
2017-07-20,212.210007,213.410004,212.059998,212.449997,201.612564,1347400
2017-07-21,211.649994,211.839996,209.479996,211.160004,200.388397,2246200
2017-07-24,211.199997,211.660004,210.000000,210.000000,199.287567,2165200
2017-07-25,202.649994,204.500000,197.169998,199.389999,189.218796,6593000
2017-07-26,200.449997,201.149994,198.550003,199.029999,188.877151,2922100
2017-07-27,199.139999,200.559998,197.669998,200.050003,189.845139,2174500
2017-07-28,200.789993,201.039993,198.690002,199.720001,189.531952,1488000
2017-07-31,200.000000,201.660004,199.809998,201.169998,190.908005,1833600
2017-08-01,202.289993,203.309998,201.759995,203.179993,192.815445,2015100
2017-08-02,203.190002,205.600006,202.820007,205.410004,194.931717,2029600
2017-08-03,205.910004,207.639999,205.119995,207.619995,197.028961,2054200
2017-08-04,207.949997,208.610001,206.110001,207.649994,197.057449,1522700
2017-08-07,207.899994,208.399994,206.679993,207.440002,196.858139,1172600
2017-08-08,206.830002,207.889999,205.690002,206.429993,195.899673,1856300
2017-08-09,206.690002,207.910004,205.589996,206.479996,195.947113,1622200
2017-08-10,205.619995,207.160004,205.179993,206.229996,195.709869,1571500
2017-08-11,206.850006,206.850006,205.630005,205.979996,195.472626,1452800
2017-08-14,206.660004,207.630005,206.070007,207.369995,196.791718,1254200
2017-08-15,207.000000,207.839996,206.509995,207.179993,196.611420,1048500
2017-08-16,207.210007,208.630005,206.619995,207.919998,197.313660,1704300
2017-08-17,207.789993,208.119995,205.279999,205.350006,194.874756,1396500
2017-08-18,205.350006,205.630005,203.449997,203.529999,193.147598,1838600
2017-08-21,203.800003,204.899994,203.009995,204.550003,194.115585,1567600
2017-08-22,205.199997,205.860001,204.630005,205.460007,194.979187,2091200
2017-08-23,204.050003,204.100006,202.320007,202.669998,193.437729,1267300
2017-08-24,203.889999,203.889999,201.960007,202.119995,192.912796,1230800
2017-08-25,203.440002,203.449997,202.050003,202.130005,192.922318,1238100
2017-08-28,202.779999,203.270004,201.850006,202.460007,193.237289,1174700
2017-08-29,202.199997,203.080002,201.330002,202.919998,193.676331,991300
2017-08-30,202.919998,203.690002,202.000000,203.690002,194.411255,1196200
2017-08-31,204.320007,204.619995,203.020004,204.320007,195.012558,1567900
2017-09-01,204.610001,204.910004,203.229996,203.559998,194.287186,1413000
2017-09-05,202.250000,202.529999,200.509995,200.979996,191.824722,1934500
2017-09-06,201.750000,202.250000,201.240005,202.050003,192.845963,2236200
2017-09-07,201.470001,204.710007,201.470001,204.460007,195.146194,1701500
2017-09-08,204.350006,206.119995,203.160004,205.690002,196.320145,1474000
2017-09-11,206.460007,209.779999,206.089996,209.559998,200.013870,1806700
2017-09-12,209.910004,210.960007,209.259995,209.639999,200.090210,1441200
2017-09-13,209.119995,210.289993,208.570007,209.490005,199.947052,1129600
2017-09-14,209.149994,211.910004,208.740005,211.429993,201.798676,1984200
2017-09-15,212.589996,214.119995,210.660004,213.350006,203.631210,3636400
2017-09-18,214.000000,214.039993,212.570007,213.759995,204.022537,1272400
2017-09-19,214.229996,214.649994,212.850006,213.559998,203.831650,1429700
2017-09-20,211.770004,212.600006,208.309998,210.509995,200.920593,2987200
2017-09-21,210.899994,211.619995,210.240005,210.440002,200.853790,1382400
2017-09-22,209.639999,211.300003,209.279999,210.759995,201.159195,1493300
2017-09-25,210.979996,211.220001,209.369995,210.729996,201.130585,1609200
2017-09-26,211.259995,212.830002,210.929993,211.029999,201.416885,1224600
2017-09-27,211.089996,211.380005,208.160004,209.479996,199.937515,1865100
2017-09-28,208.300003,209.880005,208.250000,209.550003,200.004333,2092800
2017-09-29,209.059998,209.899994,208.729996,209.899994,200.338379,1632200
2017-10-02,210.729996,212.789993,210.029999,212.759995,203.068085,1292100
2017-10-03,212.619995,214.600006,211.380005,214.570007,204.795639,1634900
2017-10-04,214.850006,216.940002,214.500000,216.520004,206.656830,1636400
2017-10-05,216.490005,217.610001,215.899994,216.369995,206.513641,1740500
2017-10-06,216.000000,216.539993,215.270004,216.520004,206.656830,1650800
2017-10-09,215.960007,217.210007,215.690002,216.679993,206.809525,1054600
2017-10-10,217.380005,217.600006,216.550003,216.750000,206.876343,1170900
2017-10-11,216.750000,216.860001,214.660004,216.509995,206.647263,2052900
2017-10-12,216.600006,217.639999,216.289993,217.589996,207.678070,1908000
2017-10-13,218.830002,219.759995,216.800003,217.720001,207.802170,1461600
2017-10-16,217.699997,218.729996,217.199997,218.720001,208.756592,1185200
2017-10-17,218.490005,218.720001,216.470001,217.750000,207.830765,2150800
2017-10-18,217.520004,218.639999,217.369995,218.270004,208.327087,1413600
2017-10-19,218.490005,219.250000,217.470001,219.240005,209.252914,1369000
2017-10-20,219.949997,221.320007,219.190002,221.320007,211.238174,1647800
2017-10-23,221.759995,222.779999,221.199997,221.550003,211.457672,2161300
2017-10-24,229.000000,238.899994,228.990005,234.649994,223.960938,6508400
2017-10-25,235.009995,237.940002,233.940002,237.679993,226.852905,4114500
2017-10-26,238.259995,238.800003,232.309998,232.940002,222.328827,3385000
2017-10-27,234.229996,234.949997,232.550003,234.740005,224.046860,2000400
2017-10-30,233.660004,233.660004,230.639999,231.020004,220.496292,2722600
2017-10-31,231.380005,231.600006,229.809998,230.190002,219.704117,1908200
2017-11-01,231.000000,231.759995,229.110001,230.179993,219.694565,1389900
2017-11-02,230.240005,232.800003,229.550003,232.229996,221.651154,1609500
2017-11-03,231.559998,232.580002,230.919998,232.220001,221.641632,1582700
2017-11-06,232.220001,232.630005,230.149994,230.309998,219.818634,1334700
2017-11-07,230.380005,230.770004,229.139999,230.050003,219.570480,1553600
2017-11-08,229.839996,230.649994,229.380005,229.830002,219.360504,1510200
2017-11-09,228.539993,229.399994,227.050003,228.389999,217.986084,1575800
2017-11-10,227.470001,228.440002,226.160004,227.449997,217.088928,1295800
2017-11-13,226.729996,228.429993,226.259995,228.220001,217.823853,1765300
2017-11-14,228.139999,229.960007,226.750000,229.330002,218.883270,1393200
2017-11-15,228.070007,228.509995,226.039993,227.399994,217.041199,1512100
2017-11-16,227.789993,229.990005,227.789993,229.419998,218.969177,1224800
2017-11-17,228.429993,229.919998,227.740005,229.360001,218.911911,1741800
2017-11-20,229.899994,233.589996,229.550003,231.490005,220.944885,1700000
2017-11-21,232.210007,235.710007,232.210007,234.089996,223.426422,2122600
2017-11-22,233.059998,233.860001,231.399994,231.580002,222.145828,1371800
2017-11-24,232.029999,232.039993,230.809998,231.380005,221.953979,659100
2017-11-27,231.750000,234.529999,231.130005,234.000000,224.467239,1780800
2017-11-28,234.119995,235.940002,233.380005,235.630005,226.030838,1871700
2017-11-29,236.050003,238.190002,235.639999,238.009995,228.313858,1754600
2017-11-30,238.860001,243.449997,237.690002,243.139999,233.234879,4003400
2017-12-01,243.190002,243.630005,239.149994,241.149994,231.325974,2232300
2017-12-04,243.050003,244.229996,238.509995,239.259995,229.512939,2468700
2017-12-05,240.220001,240.259995,237.860001,238.259995,228.553680,1543100
2017-12-06,240.330002,241.080002,236.970001,238.669998,228.946991,1924100
2017-12-07,238.449997,241.289993,237.929993,240.300003,230.510590,1367100
2017-12-08,240.000000,241.009995,237.490005,238.130005,228.428986,1999800
2017-12-11,239.190002,240.210007,237.860001,239.300003,229.551331,1742900
2017-12-12,236.580002,241.679993,236.119995,236.580002,226.942154,2766300
2017-12-13,236.910004,239.589996,236.630005,239.110001,229.369049,2707900
2017-12-14,240.320007,240.800003,237.809998,238.080002,228.381027,1984700
2017-12-15,239.190002,239.679993,237.649994,238.000000,228.304291,4518700
2017-12-18,238.580002,240.009995,237.149994,238.419998,228.707169,2237300
2017-12-19,239.470001,239.740005,236.899994,238.389999,228.678391,1868900
2017-12-20,238.199997,238.470001,236.490005,236.919998,227.268280,1621600
2017-12-21,236.000000,237.250000,234.410004,234.779999,225.215439,2241600
2017-12-22,235.360001,236.080002,234.279999,234.729996,225.167480,1280600
2017-12-26,235.080002,236.279999,235.029999,235.449997,225.858185,789100
2017-12-27,235.520004,236.539993,234.839996,236.199997,226.577591,970500
2017-12-28,236.940002,237.080002,235.279999,235.720001,226.117157,1189700
2017-12-29,236.479996,237.309998,235.369995,235.369995,225.781433,1343900
2018-01-02,235.779999,237.070007,232.809998,235.639999,226.040421,2931000
2018-01-03,235.070007,235.729996,233.289993,235.630005,226.030838,2193700
2018-01-04,237.000000,239.440002,236.470001,238.710007,228.985367,2243100
2018-01-05,238.649994,240.899994,237.740005,240.570007,230.769608,1835900
2018-01-08,239.380005,240.940002,239.179993,239.789993,230.021362,1869000
2018-01-09,239.600006,241.779999,239.339996,241.279999,231.450653,1695100
2018-01-10,241.000000,242.570007,240.029999,241.139999,231.316360,1640900
2018-01-11,240.740005,242.339996,239.750000,242.309998,232.438721,1487700
2018-01-12,243.070007,246.000000,242.500000,244.470001,234.510712,1974300
2018-01-16,245.300003,247.190002,243.830002,244.740005,234.769714,2411100
2018-01-17,246.850006,248.529999,245.800003,248.110001,238.002441,2435700
2018-01-18,248.130005,249.000000,244.919998,245.910004,235.892059,2233500
2018-01-19,246.630005,248.500000,245.600006,248.179993,238.069550,2013500
2018-01-22,247.130005,247.889999,245.080002,247.300003,237.225418,1660500
2018-01-23,246.910004,247.259995,245.119995,246.309998,236.275726,1822700
2018-01-24,247.990005,248.539993,246.250000,247.690002,237.599533,3471000
2018-01-25,250.000000,254.800003,247.100006,252.360001,242.079285,3507900
2018-01-26,253.429993,259.769989,253.389999,258.630005,248.093857,3730600
2018-01-29,258.510010,259.339996,255.970001,256.010010,245.580612,2306300
2018-01-30,255.600006,255.690002,251.410004,251.539993,241.292679,2412600
2018-01-31,251.490005,253.130005,249.600006,250.500000,240.295059,3136400
2018-02-01,247.440002,250.089996,246.179993,247.940002,237.839355,2665500
2018-02-02,246.429993,248.750000,244.880005,245.169998,235.182205,3925700
2018-02-05,243.500000,244.399994,226.009995,231.440002,222.011520,6590500
2018-02-06,227.509995,234.570007,226.809998,233.630005,224.112320,5108100
2018-02-07,233.190002,237.520004,232.820007,233.190002,223.690231,2885600
2018-02-08,233.160004,233.309998,222.649994,222.889999,213.809845,3751300
2018-02-09,224.610001,226.960007,218.179993,225.210007,216.035339,4518600
2018-02-12,227.490005,230.380005,226.100006,229.190002,219.853195,3290400
2018-02-13,229.710007,231.970001,228.929993,231.360001,221.934799,2523600
2018-02-14,229.449997,232.869995,228.470001,232.000000,222.548721,2337800
2018-02-15,233.309998,234.899994,230.880005,234.869995,226.630325,2127500
2018-02-16,234.970001,238.440002,233.389999,236.669998,228.367172,2221800
2018-02-20,234.539993,236.669998,233.910004,235.070007,226.823303,2675900
2018-02-21,234.710007,237.860001,232.100006,232.179993,224.034668,2561400
2018-02-22,232.429993,237.369995,232.259995,236.000000,227.720673,2284500
2018-02-23,236.850006,237.889999,234.389999,237.020004,228.704910,1616700
2018-02-26,239.009995,244.860001,238.509995,244.139999,235.575104,3086800
2018-02-27,244.610001,244.669998,240.720001,240.779999,232.332977,1778300
2018-02-28,241.639999,242.279999,235.399994,235.509995,227.247864,2461400
2018-03-01,236.149994,236.830002,229.529999,231.339996,223.224136,3487100
2018-03-02,229.750000,231.270004,226.330002,230.369995,222.288193,2912800
2018-03-05,230.000000,233.710007,228.529999,232.809998,224.642578,2235300
2018-03-06,234.050003,235.919998,230.800003,233.660004,225.462769,2091100
2018-03-07,231.220001,236.220001,230.589996,235.570007,227.305771,2213800
2018-03-08,236.350006,237.690002,234.119995,236.339996,228.048752,1955200
2018-03-09,238.000000,241.369995,236.169998,241.350006,232.882996,1840900
2018-03-12,242.100006,243.100006,239.300003,239.800003,231.387360,2151300
2018-03-13,240.899994,242.970001,236.889999,237.570007,229.235596,2009900
2018-03-14,238.800003,239.320007,233.850006,234.289993,226.070679,2239700
2018-03-15,235.220001,238.080002,234.199997,235.869995,227.595230,1770500
2018-03-16,235.669998,238.169998,235.669998,237.220001,228.897873,4858000
2018-03-19,236.009995,236.330002,230.259995,231.559998,223.436432,2621700
2018-03-20,232.119995,234.389999,231.580002,232.449997,224.295197,1728000
2018-03-21,233.000000,237.220001,232.309998,234.139999,225.925934,1588300
2018-03-22,232.039993,232.119995,222.800003,223.169998,215.340759,4295500
2018-03-23,223.500000,224.270004,215.270004,215.360001,207.804764,4221200
2018-03-26,217.860001,220.800003,215.179993,220.240005,212.513580,3574000
2018-03-27,221.020004,221.860001,214.729996,215.869995,208.296860,2696700
2018-03-28,217.229996,219.660004,214.910004,216.539993,208.943359,2522900
2018-03-29,217.789993,221.380005,217.460007,219.520004,211.818817,2643000
2018-04-02,218.050003,218.720001,209.470001,212.619995,205.160889,3840800
2018-04-03,213.000000,216.460007,210.929993,216.330002,208.740738,3006800
2018-04-04,212.389999,217.919998,211.119995,217.559998,209.927582,2488800
2018-04-05,218.639999,220.309998,216.559998,218.669998,210.998642,2879900
2018-04-06,217.399994,218.850006,211.000000,212.250000,204.803864,2503900
2018-04-09,213.750000,216.860001,212.399994,212.809998,205.344223,2186100
2018-04-10,215.320007,218.710007,215.229996,216.979996,209.367920,2857400
2018-04-11,214.199997,215.889999,213.500000,214.330002,206.810898,1819800
2018-04-12,215.720001,217.679993,215.009995,216.419998,208.827576,2292900
2018-04-13,218.089996,218.679993,214.460007,215.520004,207.959167,2034500
2018-04-16,217.199997,219.270004,216.589996,217.699997,210.062668,2060500
2018-04-17,219.149994,221.690002,218.740005,220.089996,212.368820,1853500
2018-04-18,220.389999,221.009995,219.160004,219.520004,211.818817,1599300
2018-04-19,218.039993,219.300003,217.029999,218.850006,211.172318,1453100
2018-04-20,218.410004,220.279999,216.740005,217.750000,210.110916,2634300
2018-04-23,218.020004,218.729996,214.750000,215.880005,208.306534,2520700
2018-04-24,206.500000,206.500000,196.889999,201.130005,194.073990,11671400
2018-04-25,201.100006,201.750000,197.009995,198.839996,191.864319,6205400
2018-04-26,198.679993,199.630005,196.169998,197.089996,190.175705,4124300
2018-04-27,196.770004,197.110001,194.399994,196.119995,189.239731,3354800
2018-04-30,196.960007,198.339996,194.179993,194.389999,187.570450,4008700
2018-05-01,194.029999,195.539993,191.440002,195.020004,188.178345,4710500
2018-05-02,195.149994,196.410004,194.020004,194.500000,187.676590,4017600
2018-05-03,194.520004,196.699997,192.350006,195.679993,188.815170,3425900
2018-05-04,195.070007,199.929993,194.059998,199.360001,192.366074,3071700
2018-05-07,200.059998,201.000000,199.580002,200.259995,193.234497,2863400
2018-05-08,200.000000,202.110001,199.559998,201.740005,194.662567,3273500
2018-05-09,202.029999,204.729996,201.369995,203.419998,196.283630,3361300
2018-05-10,202.610001,205.679993,202.389999,205.029999,197.837173,2700800
2018-05-11,204.740005,205.369995,203.660004,205.160004,197.962601,3155700
2018-05-14,205.669998,206.039993,204.669998,205.759995,198.541534,3385900
2018-05-15,204.960007,205.570007,201.639999,202.410004,195.309067,2259200
2018-05-16,200.520004,201.039993,199.050003,200.210007,193.186264,2913500
2018-05-17,199.270004,201.399994,198.690002,200.360001,194.653259,2265800
2018-05-18,200.279999,200.759995,198.449997,198.960007,193.293121,2925700
2018-05-21,200.500000,202.929993,200.000000,201.759995,196.013367,2126500
2018-05-22,201.960007,202.110001,198.729996,198.970001,193.302826,2313900
2018-05-23,197.740005,198.800003,196.559998,198.669998,193.011368,2733700
2018-05-24,198.830002,200.179993,196.929993,199.410004,193.730301,2055000
2018-05-25,198.330002,199.410004,197.929993,199.029999,193.361130,1686500
2018-05-29,198.000000,198.509995,195.100006,195.740005,190.164841,2346800
2018-05-30,197.089996,199.380005,196.699997,198.679993,193.021088,2143100
2018-05-31,198.110001,198.449997,196.259995,197.229996,191.612396,5253100
2018-06-01,198.750000,200.419998,198.279999,199.589996,193.905182,1827000
2018-06-04,200.729996,201.690002,200.070007,201.059998,195.333298,2408400
2018-06-05,201.080002,202.100006,200.889999,201.199997,195.469315,2246100
2018-06-06,201.839996,204.050003,201.550003,203.860001,198.053543,2297300
2018-06-07,204.179993,205.889999,203.759995,205.070007,199.229095,2279200
2018-06-08,204.979996,206.750000,204.410004,206.589996,200.705795,2170200
2018-06-11,206.589996,206.789993,205.000000,205.119995,199.277679,2302900
2018-06-12,205.669998,205.949997,203.949997,204.919998,199.083359,1806100
2018-06-13,205.139999,205.660004,203.729996,204.889999,199.054214,2097900
2018-06-14,205.759995,206.270004,203.500000,203.630005,197.830109,2221500
2018-06-15,202.550003,205.059998,200.110001,204.970001,199.131927,5449500
2018-06-18,202.529999,204.570007,200.250000,204.169998,198.354721,2842800
2018-06-19,201.259995,201.830002,198.330002,199.389999,193.710876,3206800
2018-06-20,199.339996,200.000000,197.259995,198.080002,192.438171,2348300
2018-06-21,197.839996,197.839996,194.589996,195.520004,189.951111,2420400
2018-06-22,197.389999,197.440002,195.179993,196.500000,190.903183,2290100
2018-06-25,195.979996,196.330002,193.639999,195.800003,190.223129,2922500
2018-06-26,196.839996,197.949997,195.979996,196.580002,190.980911,2140200
2018-06-27,196.570007,199.899994,194.759995,194.919998,189.368179,2889700
2018-06-28,195.500000,196.850006,194.210007,195.970001,190.388275,1978700
2018-06-29,196.470001,199.419998,196.460007,196.720001,191.116928,2671600
2018-07-02,195.460007,195.889999,193.509995,195.520004,189.951111,1815500
2018-07-03,196.490005,198.949997,195.500000,195.830002,190.252258,1228900
2018-07-05,197.070007,197.479996,195.029999,197.339996,191.719254,2019300
2018-07-06,197.089996,198.059998,196.389999,197.460007,191.835846,1624500
2018-07-09,198.139999,200.839996,198.070007,200.529999,194.818405,1967100
2018-07-10,201.000000,202.580002,200.389999,201.479996,195.741333,1688700
2018-07-11,199.820007,199.820007,197.490005,197.679993,192.049576,1853100
2018-07-12,199.169998,200.000000,197.399994,199.320007,193.642868,1733500
2018-07-13,200.270004,201.789993,200.000000,201.179993,195.449890,1625400
2018-07-16,201.550003,201.580002,200.080002,201.110001,195.381866,1468000
2018-07-17,200.990005,203.070007,200.130005,202.070007,196.314545,1920600
2018-07-18,202.220001,203.169998,201.350006,202.199997,196.440826,1945000
2018-07-19,201.759995,202.289993,199.509995,201.600006,195.857941,2616400
2018-07-20,199.330002,202.949997,198.250000,201.949997,196.197952,2325400
2018-07-23,201.539993,201.539993,197.679993,198.839996,193.176544,3269100
2018-07-24,192.940002,202.190002,190.570007,200.679993,194.964111,8186500
2018-07-25,200.630005,204.490005,200.520004,204.380005,198.558746,3345200
2018-07-26,204.889999,208.440002,204.649994,207.960007,202.036774,2848300
2018-07-27,208.679993,210.600006,206.850006,207.419998,201.512161,2248000
2018-07-30,208.250000,209.250000,204.759995,205.119995,199.277679,2040500
2018-07-31,207.229996,212.779999,206.500000,212.320007,206.272598,3573100
2018-08-01,210.979996,211.059998,206.869995,207.050003,201.152695,2066600
2018-08-02,205.949997,205.990005,203.850006,205.529999,199.675995,1699700
2018-08-03,205.919998,207.580002,205.199997,207.289993,201.385849,1299900
2018-08-06,207.449997,207.460007,205.240005,206.699997,200.812653,1063800
2018-08-07,208.009995,209.610001,207.369995,208.570007,202.629395,1314600
2018-08-08,208.490005,209.039993,206.770004,207.139999,201.240128,1052100
2018-08-09,207.139999,207.970001,204.490005,204.779999,198.947357,1811400
2018-08-10,203.809998,204.130005,201.000000,201.960007,196.207672,1893200
2018-08-13,202.020004,202.789993,199.500000,199.839996,194.148056,1587200
2018-08-14,199.779999,201.080002,199.410004,200.520004,194.808685,1719000
2018-08-15,199.250000,201.759995,197.110001,201.389999,195.653915,2028900
2018-08-16,202.020004,203.429993,201.820007,203.149994,197.363770,1640200
2018-08-17,203.279999,204.990005,201.889999,204.770004,198.937622,1598900
2018-08-20,205.720001,205.800003,203.660004,204.600006,198.772476,2091700
2018-08-21,205.000000,206.039993,204.389999,205.690002,199.831436,1709700
2018-08-22,205.770004,205.770004,203.399994,204.259995,198.442169,1461300
2018-08-23,203.000000,203.149994,201.460007,202.750000,198.295456,1367300
2018-08-24,203.279999,205.490005,203.070007,205.289993,200.779633,1676600
2018-08-27,206.179993,208.500000,205.850006,208.330002,203.752869,1777200
2018-08-28,208.970001,210.119995,208.479996,209.429993,204.828690,2136700
2018-08-29,209.169998,210.970001,208.509995,210.460007,205.836075,2110300
2018-08-30,209.710007,211.089996,209.229996,210.220001,205.601349,2240800
2018-08-31,209.570007,211.720001,209.440002,210.919998,206.285965,1943500
2018-09-04,210.550003,210.750000,207.550003,208.600006,204.016937,2108500
2018-09-05,208.289993,211.910004,207.350006,211.830002,207.175980,1951500
2018-09-06,212.000000,213.369995,211.070007,212.740005,208.065994,2363500
2018-09-07,212.240005,212.970001,209.970001,212.570007,207.899719,2739200
2018-09-10,213.679993,216.369995,212.860001,212.929993,208.251785,2399700
2018-09-11,211.360001,212.220001,210.000000,211.779999,207.127060,1967500
2018-09-12,212.300003,214.759995,205.899994,206.710007,202.168472,4937000
2018-09-13,207.339996,209.139999,206.550003,209.050003,204.457047,2171300
2018-09-14,208.839996,210.300003,207.149994,207.880005,203.312759,1721600
2018-09-17,207.460007,210.190002,207.300003,209.529999,204.926483,1610400
2018-09-18,210.240005,211.830002,208.429993,211.529999,206.882553,1652900
2018-09-19,211.770004,214.139999,211.630005,213.119995,208.437622,1884500
2018-09-20,214.699997,217.000000,213.259995,215.270004,210.540390,2075100
2018-09-21,217.320007,217.869995,215.610001,216.330002,211.577103,5563700
2018-09-24,215.389999,215.869995,212.690002,213.509995,208.819046,2044800
2018-09-25,214.130005,214.130005,210.279999,210.639999,206.012100,2090600
2018-09-26,211.490005,212.589996,210.639999,211.070007,206.432663,1677700
2018-09-27,212.000000,212.869995,210.000000,210.110001,205.493759,1609800
2018-09-28,209.529999,211.279999,208.869995,210.710007,206.080582,2500200
2018-10-01,212.399994,213.399994,211.309998,212.190002,207.528061,1828800
2018-10-02,212.380005,215.839996,212.100006,215.710007,210.970718,1749400
2018-10-03,216.000000,217.339996,214.940002,215.759995,211.019608,2139200
2018-10-04,214.850006,215.660004,212.039993,213.839996,209.141800,1682500
2018-10-05,214.350006,215.029999,211.059998,213.190002,208.506104,2140300
2018-10-08,213.130005,214.580002,212.259995,214.369995,209.660156,1666700
2018-10-09,212.679993,213.110001,209.639999,210.419998,205.796951,2947400
2018-10-10,209.190002,209.190002,201.550003,202.149994,197.708633,3525200
2018-10-11,201.149994,202.910004,196.500000,196.729996,192.407715,3497200
2018-10-12,200.869995,202.550003,195.929993,198.229996,193.874756,2798100
2018-10-15,197.820007,200.699997,197.419998,198.940002,194.569183,1812800
2018-10-16,200.460007,202.520004,199.229996,202.330002,197.884689,1939500
2018-10-17,201.789993,203.770004,200.449997,202.929993,198.471497,1824200
2018-10-18,202.339996,202.520004,198.399994,200.380005,195.977539,2339400
2018-10-19,200.119995,201.100006,198.369995,199.850006,195.459183,3167300
2018-10-22,201.250000,203.399994,199.690002,201.360001,196.936005,3263300
2018-10-23,188.800003,194.889999,184.500000,192.550003,188.319550,8255600
2018-10-24,192.100006,192.960007,183.970001,184.539993,180.485535,5003500
2018-10-25,186.570007,187.479996,182.360001,184.990005,180.925659,3535200
2018-10-26,183.309998,186.660004,181.979996,184.949997,180.886536,3546200
2018-10-29,187.850006,188.880005,183.160004,185.789993,181.708069,2867600
2018-10-30,186.830002,190.080002,185.000000,189.809998,185.639755,2919600
2018-10-31,190.699997,192.119995,189.669998,190.259995,186.079865,2845100
2018-11-01,190.610001,193.210007,190.089996,192.220001,187.996811,2242800
2018-11-02,193.660004,194.470001,191.600006,192.809998,188.573853,3069600
2018-11-05,193.500000,194.559998,192.210007,193.250000,189.004181,2886500
2018-11-06,193.270004,195.500000,193.000000,195.300003,191.009140,1900200
2018-11-07,197.190002,201.399994,195.410004,201.289993,196.867523,2444400
2018-11-08,201.000000,204.270004,200.729996,204.070007,199.586456,2534000
2018-11-09,204.000000,204.000000,199.699997,201.100006,196.681717,2429300
2018-11-12,200.570007,200.770004,196.500000,197.039993,192.710907,2770000
2018-11-13,197.520004,200.880005,197.160004,198.369995,194.011673,2168800
2018-11-14,200.800003,201.039993,196.289993,198.059998,193.708496,2797700
2018-11-15,197.729996,205.130005,196.240005,204.910004,200.408005,3157500
2018-11-16,203.240005,209.770004,202.600006,209.000000,204.408142,2620400
2018-11-19,207.830002,208.050003,204.369995,205.580002,201.063278,3220400
2018-11-20,203.580002,204.139999,200.190002,200.509995,196.104675,2677200
2018-11-21,199.679993,201.179993,198.660004,198.690002,195.651718,1832700
2018-11-23,197.759995,198.679993,196.789993,196.800003,193.790604,999900
2018-11-26,198.570007,201.830002,197.320007,199.860001,196.803818,2321000
2018-11-27,199.119995,201.320007,196.779999,200.690002,197.621124,2079600
2018-11-28,201.990005,204.350006,199.419998,204.339996,201.215302,2184400
2018-11-29,203.869995,205.839996,202.660004,204.559998,201.431946,1569200
2018-11-30,204.360001,207.919998,203.979996,207.919998,204.740555,3171900
2018-12-03,211.210007,211.949997,207.050003,208.759995,205.567703,2493400
2018-12-04,208.059998,208.550003,202.089996,202.199997,199.108032,2698700
2018-12-06,199.610001,203.080002,198.190002,202.679993,199.580688,2991800
2018-12-07,202.619995,204.369995,197.009995,198.240005,195.208588,2254500
2018-12-10,198.360001,198.949997,193.639999,198.320007,195.287369,1980300
2018-12-11,201.259995,202.000000,196.139999,197.460007,194.440521,1828900
2018-12-12,200.600006,202.619995,199.699997,199.809998,196.754578,1919000
2018-12-13,201.429993,202.399994,199.520004,202.130005,199.039108,1831700
2018-12-14,200.119995,201.570007,195.850006,196.100006,193.101318,2473200
2018-12-17,195.839996,198.250000,191.850006,192.820007,189.871475,2547600
2018-12-18,193.389999,196.919998,193.149994,194.559998,191.584854,2636300
2018-12-19,196.000000,198.229996,189.699997,189.960007,187.055206,3266500
2018-12-20,189.110001,191.119995,185.500000,187.380005,184.514664,3609200
2018-12-21,187.860001,190.500000,183.639999,183.750000,180.940170,6699200
2018-12-24,181.889999,183.539993,178.509995,178.619995,175.888611,2249500
2018-12-26,179.380005,186.330002,176.869995,186.259995,183.411774,2925500
2018-12-27,183.500000,190.699997,182.880005,190.699997,187.783890,2809000
2018-12-28,191.809998,192.300003,188.570007,189.369995,186.474228,2311400
2018-12-31,190.339996,191.649994,188.500000,190.539993,187.626328,1804400
2019-01-02,187.820007,190.990005,186.699997,190.949997,188.030060,2475200
2019-01-03,188.279999,188.279999,182.889999,183.759995,180.950012,3358200
2019-01-04,186.750000,191.979996,186.029999,191.320007,188.394409,2995100
2019-01-07,191.360001,192.300003,188.660004,190.880005,187.961136,2162200
2019-01-08,193.000000,194.110001,189.580002,191.679993,188.748886,2479800
2019-01-09,193.250000,193.940002,191.380005,192.300003,189.359421,2163600
2019-01-10,190.869995,193.809998,189.399994,193.600006,190.639542,1939300
2019-01-11,191.839996,192.690002,190.860001,192.210007,189.270813,2359900
2019-01-14,190.639999,192.830002,189.800003,192.169998,189.231415,1914400
2019-01-15,188.839996,190.679993,187.860001,188.940002,186.050797,2737300
2019-01-16,188.509995,190.440002,188.419998,189.479996,186.582535,2492100
2019-01-17,188.559998,192.899994,187.899994,191.710007,188.778458,1978900
2019-01-18,194.339996,196.399994,192.360001,195.860001,192.864975,2746600
2019-01-22,194.220001,194.490005,190.429993,192.259995,189.320023,2709600
2019-01-23,192.630005,194.000000,190.279999,192.289993,189.349579,1652900
2019-01-24,192.259995,193.169998,191.509995,192.520004,189.576065,1582800
2019-01-25,194.720001,197.160004,194.460007,195.899994,192.904358,2320100
